Statistik,Gebiet,Geschlecht,Jahre,Alter ,Sterbedatum,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,01.06.,2154,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,02.06.,2269,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,03.06.,2316,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,04.06.,2256,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,05.06.,2118,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,06.06.,2158,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,07.06.,2023,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,08.06.,2055,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,09.06.,2167,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,10.06.,2161,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,11.06.,2103,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,12.06.,1996,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,13.06.,2155,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,14.06.,2009,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,15.06.,1996,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,16.06.,2073,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,17.06.,2116,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,18.06.,2229,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,19.06.,2140,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,20.06.,2204,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,21.06.,2154,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,22.06.,2316,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,23.06.,2276,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,24.06.,2147,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,25.06.,2204,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,26.06.,2135,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,27.06.,2156,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,28.06.,2071,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,29.06.,2105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,30.06.,2136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,01.07.,2207,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,02.07.,2269,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,03.07.,2374,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,04.07.,2215,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,05.07.,2113,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,06.07.,2066,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,07.07.,2225,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,08.07.,2037,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,09.07.,2043,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,10.07.,2136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,11.07.,2214,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,12.07.,2015,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,13.07.,2013,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,14.07.,1966,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,15.07.,2094,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,16.07.,2274,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,17.07.,2108,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,18.07.,2016,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,19.07.,2116,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,20.07.,1951,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,21.07.,2025,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,22.07.,1931,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,23.07.,2067,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,24.07.,2128,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,25.07.,2225,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,26.07.,2225,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,27.07.,2292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,28.07.,2365,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,29.07.,2365,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,30.07.,2325,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,31.07.,2315,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,01.08.,2419,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,02.08.,2292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,03.08.,2157,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,04.08.,2091,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,05.08.,2173,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,06.08.,2175,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,07.08.,2237,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,08.08.,2214,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,09.08.,1985,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,10.08.,2054,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,11.08.,2126,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,12.08.,2157,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,13.08.,2040,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,14.08.,2107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,15.08.,2128,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,16.08.,1993,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,17.08.,1972,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,18.08.,2133,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,19.08.,2245,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,20.08.,2047,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,21.08.,2059,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,22.08.,2112,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,23.08.,2074,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,24.08.,1946,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,25.08.,1997,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,26.08.,2105,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,27.08.,2099,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,28.08.,2099,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,29.08.,2170,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,30.08.,2092,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,31.08.,2107,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,01.09.,2272,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,02.09.,2095,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,03.09.,2145,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,04.09.,2123,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,05.09.,2187,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,06.09.,2180,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,07.09.,2007,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,08.09.,2120,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,09.09.,2043,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,10.09.,2211,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,11.09.,2219,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,12.09.,2145,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,13.09.,1982,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,14.09.,1985,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,15.09.,2070,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,16.09.,2117,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,17.09.,2081,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,18.09.,2087,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,19.09.,2095,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,20.09.,2151,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,21.09.,2098,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,22.09.,2181,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,23.09.,2234,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,24.09.,2171,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,25.09.,2194,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,26.09.,2292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,27.09.,2106,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,28.09.,2110,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,29.09.,2237,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,30.09.,2271,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,01.10.,2318,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,02.10.,2272,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,03.10.,2204,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,04.10.,2137,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,05.10.,2192,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,06.10.,2304,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,07.10.,2292,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,08.10.,2303,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,09.10.,2334,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,10.10.,2233,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,11.10.,2274,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,12.10.,2148,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,13.10.,2330,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,14.10.,2322,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,15.10.,2227,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,16.10.,2278,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,17.10.,2129,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,18.10.,2185,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,19.10.,2136,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,20.10.,2258,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,21.10.,2389,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,22.10.,2251,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,23.10.,2215,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,24.10.,2242,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,25.10.,2174,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,26.10.,2233,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,27.10.,2252,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,28.10.,2291,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,29.10.,2212,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,30.10.,2438,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,31.10.,2281,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,01.11.,2208,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,02.11.,2180,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,03.11.,2265,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,04.11.,2375,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,05.11.,2288,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,06.11.,2309,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,07.11.,2285,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,08.11.,2235,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,09.11.,2093,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,10.11.,2312,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,11.11.,2277,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,12.11.,2202,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,13.11.,2259,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,14.11.,2239,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,15.11.,2314,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,16.11.,2244,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,17.11.,2218,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,18.11.,2302,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,19.11.,2250,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,20.11.,2377,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,21.11.,2420,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,22.11.,2326,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,23.11.,2273,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,24.11.,2386,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,25.11.,2326,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,26.11.,2338,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,27.11.,2354,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,28.11.,2319,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,29.11.,2357,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,30.11.,2440,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,01.12.,2381,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,02.12.,2427,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,03.12.,2474,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,04.12.,2466,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,05.12.,2458,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,06.12.,2481,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,07.12.,2296,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,08.12.,2497,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,09.12.,2513,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,10.12.,2462,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,11.12.,2414,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,12.12.,2482,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,13.12.,2434,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,14.12.,2479,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,15.12.,2434,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,16.12.,2496,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,17.12.,2419,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,18.12.,2554,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,19.12.,2537,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,20.12.,2521,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,21.12.,2412,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,22.12.,2508,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,23.12.,2436,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,24.12.,2558,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,25.12.,2480,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,26.12.,2465,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,27.12.,2545,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,28.12.,2555,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,29.12.,2481,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,30.12.,2593,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2008,Insgesamt,31.12.,2626,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,Insgesamt,854544,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.01.,2765,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.01.,2764,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.01.,2696,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.01.,2666,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.01.,2968,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.01.,2862,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.01.,2857,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.01.,2832,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.01.,2853,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.01.,2898,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.01.,2712,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.01.,2980,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.01.,2982,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.01.,3011,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.01.,2930,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.01.,2964,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.01.,2980,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.01.,3052,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.01.,3067,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.01.,3054,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.01.,2881,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.01.,3004,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.01.,3224,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.01.,3004,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.01.,2862,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.01.,2802,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.01.,2819,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.01.,2878,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.01.,2860,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,30.01.,2961,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,31.01.,2838,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.02.,2812,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.02.,2898,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.02.,2985,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.02.,2953,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.02.,2984,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.02.,2977,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.02.,2876,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.02.,2732,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.02.,2833,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.02.,2859,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.02.,2740,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.02.,2790,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.02.,2796,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.02.,2775,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.02.,2703,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.02.,2730,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.02.,2718,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.02.,2668,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.02.,2640,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.02.,2771,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.02.,2678,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.02.,2587,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.02.,2684,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.02.,2645,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.02.,2603,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.02.,2569,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.02.,2659,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.02.,2540,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,29.02.,X,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,01.03.,2541,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,02.03.,2644,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,03.03.,2553,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,04.03.,2624,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,05.03.,2602,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,06.03.,2596,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,07.03.,2508,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,08.03.,2399,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,09.03.,2417,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,10.03.,2540,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,11.03.,2456,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,12.03.,2365,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,13.03.,2531,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,14.03.,2517,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,15.03.,2338,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,16.03.,2509,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,17.03.,2391,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,18.03.,2375,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,19.03.,2450,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,20.03.,2451,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,21.03.,2320,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,22.03.,2348,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,23.03.,2564,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,24.03.,2441,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,25.03.,2439,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,26.03.,2405,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,27.03.,2366,e
Statistik der Sterbefälle,Deutschland,Insgesamt,2009,Insgesamt,28.03.,2374,e
