Statistik,Gebiet,Geschlecht,Jahre,Alter ,Sterbedatum,Sterbefaelle,Qualitaetskennzeichen
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,31.10.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.11.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,01.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,02.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,03.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,04.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,05.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,06.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,07.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,08.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,09.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,10.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,11.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,12.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,13.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,14.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,15.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,16.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,17.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,18.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,19.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,20.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,21.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,22.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,23.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,24.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,25.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,26.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,27.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,28.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,29.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,30.12.,...,p
Statistik der Sterbefälle,Deutschland,Insgesamt,2026,Insgesamt,31.12.,...,p
